note_id,file_name,folder_path,canon_text,conditional,cui,hof,imputed_time,location,location_snomed_id,negated,offset_end,offset_start,range_text,vocab_term,vocab,value
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Chronic pain,f,C0150055,f,na,Abdomen,277112006,f,593,571,chronic abdominal pain,82423001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,667,663,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Actual Discomfort,f,C2364135,f,na,null,null,f,744,734,discomfort,247347003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,764,750,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Diarrhea,f,C0011991,f,na,null,null,f,822,814,diarrhea,267060006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Soft stool (finding),f,C0577115,f,na,null,null,f,837,827,soft stool,27731006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,903,889,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,938,932,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sleep,f,C0037313,f,na,null,null,f,1001,996,sleep,258158006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Abdominal Pain,f,C0000737,f,na,Abdomen,113345001,f,1032,1018,abdominal pain,21522001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nausea,f,C0027497,f,na,null,null,f,1112,1106,nausea,422587007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Diarrhea and vomiting, symptom",f,C0474496,f,na,null,null,f,1177,1156,diarrhea or  vomiting,249519007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Fear (Mental Process),f,C0015726,f,na,null,null,f,1220,1216,fear,1402001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Vomiting,f,C0042963,f,na,null,null,f,1232,1224,vomiting,249497008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Able (finding),f,C1299581,f,na,null,null,f,1246,1242,able,371150009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Night pain,f,C0234255,f,na,null,null,f,1313,1298,"night, her pain",36163009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hemoptysis,f,C0019079,f,na,null,null,t,1864,1854,hemoptysis,66857006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Constipation,f,C0009806,f,na,null,null,t,1878,1866,constipation,14760008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hematochezia,f,C0018932,f,na,null,null,f,1892,1880,hematochezia,405729008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Melena,f,C0025222,f,na,null,null,t,1901,1895,melena,2901004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Defecation,f,C0011135,f,na,Intestines,261093006,f,1934,1922,bowel habits,39211005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,2391,2387,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,2429,2425,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Obstruction,f,C0028778,f,na,Intestines,113276009,f,2783,2772,obstruction,26036001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Stress,f,C0038435,f,na,null,null,f,2870,2864,stress,262188008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Suicide attempt,f,C0038663,t,na,null,null,f,2928,2912,suicide attempts,82313006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Inspiration function,f,C0004048,f,na,null,null,f,3149,3139,inhalation,14910006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hypersensitivity,f,C0020517,f,na,null,null,f,3564,3555,Allergies,421961002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Exanthema,f,C0015230,f,na,null,null,f,3589,3585,rash,271807003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,anaphylaxis,f,C0002792,f,na,null,null,f,3605,3594,anaphylaxis,39579001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pruritus,f,C0033774,f,na,null,null,f,3630,3623,itching,279333002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Tachycardia,f,C0039231,f,na,null,null,f,3664,3653,tachycardia,86651002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Social and personal history,f,C0424945,f,na,null,null,f,3680,3666,Social History,160476009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Disability,f,C0231170,f,na,null,null,f,3820,3810,disability,21134002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Illness (finding),f,C0221423,f,na,null,null,f,3905,3901,sick,39104002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Physically active,f,C0556453,f,na,null,null,t,4323,4306,physically active,228447005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Chronic abdominal pain,f,C0232491,f,na,Abdomen,277112006,f,4437,4415,chronic abdominal pain,111985007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Low Back Pain,f,C0024031,f,na,Knee,304679005,f,4512,4497,lower back pain,279039007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Falls,f,C0085639,f,na,null,null,f,4524,4520,fall,1912002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Knee pain,f,C0231749,f,na,Knee,304679005,f,4597,4579,knee and back pain,30989003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,4771,4767,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,After pains,f,C0423732,f,na,null,null,f,4838,4815,after breaking her pain,247414008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,null,null,f,4921,4917,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cessation of life,f,C0011065,f,na,null,null,f,5107,5102,death,419620001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Weight decreased,f,C1262477,f,na,null,null,f,5268,5257,weight loss,161832001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Hearing Loss, Partial",f,C0018772,f,na,null,null,f,5300,5283,decreased hearing,343087000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Blurred vision,f,C0344232,f,na,null,null,t,5309,5301,blurring,111516008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Diplopia,f,C0012569,f,na,null,null,t,5319,5311,diplopia,24982008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Visual Impairment,f,C3665347,f,na,null,null,f,5355,5344,vision loss,397540003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Earache,f,C0013456,f,na,Eye,81745001,f,5384,5361,"pain,  photophobia, ear",162356005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,Ear structure,117590005,f,5389,5385,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Tinnitus,f,C0040264,f,na,null,null,f,5412,5404,tinnitus,162349004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Rhinorrhea,f,C1260880,f,na,Nose,260540009,f,5444,5414,nasal obstruction or discharge,397746007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sore Throat,f,C0242429,f,na,Pharyngeal structure,54066008,f,5470,5458,sore  throat,162397003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hoarseness,f,C0019825,f,na,Pharyngeal structure,54066008,f,5482,5472,hoarseness,50219008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Dyspnea on exertion,f,C0231807,f,na,null,null,f,5529,5510,dyspnea on exertion,60845006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Chest Pain,f,C0008031,f,na,Chest,51185008,t,5549,5538,chest pains,29857009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Palpitations,f,C0030252,f,na,null,null,f,5563,5551,palpitations,80313002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Syncope,f,C0039070,f,na,null,null,f,5572,5565,syncope,309585006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Orthopnea,f,C0085619,f,na,null,null,f,5583,5574,orthopnea,62744007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Edema,f,C0013604,f,na,null,null,f,5596,5591,edema,79654002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Coughing,f,C0010200,f,na,null,null,f,5622,5617,cough,272039006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Wheezing,f,C0043144,f,na,null,null,t,5635,5627,wheezing,56018004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Icterus,f,C0022346,f,na,null,null,f,5669,5661,jaundice,18165001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Dysuria,f,C0013428,f,na,null,null,t,5713,5706,dysuria,49650001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hematuria,f,C0018965,f,na,null,null,t,5724,5715,hematuria,34436003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Increased frequency of micturition,f,C0042023,f,na,null,null,f,5743,5726,urinary frequency,300471006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Back Pain,f,C0004604,f,na,Lower back structure,37822005,f,5806,5788,pain in lower back,161891005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain,f,C0030193,f,na,Lower back structure,37822005,f,5811,5807,pain,22253000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Joint swelling,f,C0152031,f,na,Joints,39352004,f,5872,5858,joint swelling,271771009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Muscle Cramp,f,C0026821,f,na,null,null,f,5887,5881,cramps,55300003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Muscular stiffness,f,C0221170,f,na,Muscle,91727004,f,5915,5889,"muscle weakness, stiffness",16046003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Exanthema,f,C0015230,f,na,null,null,f,5934,5930,rash,271807003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lesion,f,C0221198,f,na,null,null,f,5963,5956,lesions,52988006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Weakness,f,C3714552,f,na,Structure of left knee,82169009,f,5992,5984,weakness,13791008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Paralysed,f,C0522224,f,na,null,null,t,6037,6028,paralysis,44695005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Seizures,f,C0036572,f,na,null,null,f,6061,6053,seizures,91175000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Syncope,f,C0039070,f,na,null,null,f,6071,6064,syncope,309585006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Tremor,f,C0040822,f,na,null,null,t,6080,6073,tremors,26079004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Vertigo,f,C0042571,f,na,null,null,f,6089,6082,vertigo,399090003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Memory,f,C0025260,f,na,null,null,f,6137,6131,memory,303116000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Feeling suicidal (finding),f,C0424000,f,na,null,null,f,6181,6164,suicidal ideation,6471006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cold intolerance,f,C0009269,f,na,null,null,t,6261,6227,"cold intolerance, heat intolerance",80585000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Polydipsia,f,C0085602,f,na,null,null,f,6273,6263,polydipsia,267026004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hyperphagia,f,C0020505,f,na,null,null,f,6285,6275,polyphagia,267023007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Polyuria,f,C0032617,f,na,null,null,f,6295,6287,polyuria,56574000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hemorrhage,f,C0019080,f,na,null,null,f,6337,6329,bleeding,131148009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lymphadenopathy,f,C0497156,f,na,lymph nodes,59441001,f,6359,6339,enlarged lymph nodes,30746006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Fever,f,C0015967,f,na,null,null,t,6409,6404,fever,386661006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Blood Pressure,f,C0005823,f,na,Blood,87612001,f,6560,6546,Blood Pressure,75367002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pain score,f,C0582148,f,na,null,null,f,6610,6600,Pain Score,225908003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Drowsiness,f,C0013144,f,na,null,null,f,6641,6635,sleepy,271782001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Oriented to place,f,C1961028,f,na,null,null,f,6654,6646,oriented,427161009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pupils equal,f,C0578617,f,na,Pupil,392406005,f,6722,6710,pupils equal,301943000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sharp sensation quality,f,C1444775,f,na,null,null,f,6781,6776,sharp,410707003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hemorrhage,f,C0019080,f,na,null,null,f,6819,6808,hemorrhages,131148009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Normal visual acuity,f,C0234631,f,na,null,null,f,6854,6834,normal visual acuity,82132006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lesion,f,C0221198,f,na,null,null,t,6906,6899,lesions,52988006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nose normal,f,C0577884,f,na,Nose,260540009,f,6943,6932,nose normal,301198009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lesion,f,C0221198,f,na,null,null,t,6955,6948,lesions,52988006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Movement,f,C0026649,f,na,null,null,f,7043,7035,movement,255324009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Hearing examination finding,f,C1455844,f,na,null,null,f,7062,7055,hearing,118230007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Tongue normal,f,C0576974,f,na,Tongue,21974007,f,7250,7237,tongue normal,300249003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sore to touch,f,C0234233,f,na,null,null,t,7384,7374,tenderness,71393004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Vocal fremitus finding,f,C0231891,f,na,null,null,f,7472,7456,tactile fremitus,364061003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Egophony,f,C0231872,f,na,null,null,t,7485,7477,egophony,19977002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Respiratory effort,f,C0425466,f,na,null,null,t,7512,7494,respiratory effort,248565000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Heart murmur,f,C0018808,f,na,null,null,t,7596,7590,murmur,88610006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cardiac thrill (finding),f,C0232269,f,na,null,null,t,7623,7617,thrill,271656000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Heart murmur,f,C0018808,f,na,null,null,t,7643,7636,murmurs,414786004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Jugular venous engorgement,f,C0425687,f,na,null,null,t,7665,7662,JVD,271653008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Psychologic Displacement,f,C0012725,f,na,null,null,t,7682,7670,displacement,286668001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Carotid bruit,f,C0007280,f,na,Abdomen,113345001,t,7721,7694,carotid or abdominal bruits,419642000,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pedal pulse,f,C0232157,f,na,Tibialis posterior muscle structure,74318005,f,7812,7800,pedal pulses,null,sno_rx_16ab,na
