note_id,file_name,folder_path,canon_text,conditional,cui,hof,imputed_time,location,location_snomed_id,negated,offset_end,offset_start,range_text,vocab_term,vocab,value
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Alanine Transaminase,f,C0001899,f,na,null,null,f,9336,9333,ALT,56935002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Gamma-glutamyl transferase,f,C0017040,f,na,null,null,f,9357,9354,GGT,60153001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lipase,f,C0023764,f,na,null,null,f,9368,9362,Lipase,6406,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Air,f,C3536832,f,na,null,null,f,9519,9516,air,417696007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Gas Dosage Form,f,C1704673,f,na,null,null,f,9556,9553,gas,1021221,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nicotine,f,C0028040,f,na,null,null,f,10537,10529,nicotine,7407,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Crack Cocaine,f,C0085163,f,na,null,null,f,10644,10639,crack,229003004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Cocaine,f,C0009170,f,na,null,null,f,10652,10645,cocaine,14816004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Prednisone,f,C0032952,f,na,null,null,f,11733,11723,prednisone,116602009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Arthritis Pain (pharmacologic preparation),f,C0718667,t,na,null,null,f,13388,13365,arthritis and back pain,215416,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,mesalamine,f,C0127615,f,na,null,null,f,13798,13792,5- ASA,387501005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Sulfasalazine,f,C0036078,f,na,null,null,f,13821,13808,sulfasalazine,387248006,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,mesalamine,f,C0127615,f,na,null,null,f,13838,13828,mesalamine,387501005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Steroids,f,C0038317,f,na,null,null,f,13850,13842,steroids,112113009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Prednisone,f,C0032952,f,na,null,null,f,13863,13853,prednisone,116602009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Budesonide,f,C0054201,f,na,null,null,f,13879,13869,budesonide,108622005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Immunosuppressive Agents,f,C0021081,f,na,null,null,f,13900,13883,immunosuppressive,69431002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Azathioprine,f,C0004482,f,na,null,null,f,13921,13909,azathioprine,1256,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,mercaptopurine,f,C0000618,f,na,null,null,f,13939,13925,mercaptopurine,103,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Methotrexate,f,C0025677,f,na,null,null,f,13953,13941,methotrexate,68887009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,infliximab,f,C0666743,f,na,null,null,f,13986,13976,infliximab,108675009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,adalimumab,f,C1122087,f,na,null,null,f,14001,13991,adalimumab,407317001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Omega-3 Fatty Acids,f,C0015689,f,na,null,null,f,14012,14004,omega  3,226365003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Antibiotics,f,C0003232,f,na,null,null,f,14051,14040,antibiotics,255631004,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Adrenal Cortex Hormones,f,C0001617,f,na,null,null,f,14210,14195,corticosteroids,21568003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Prednisone,t,C0032952,f,na,null,null,f,14344,14334,prednisone,8640,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,mercaptopurine,f,C0000618,f,na,null,null,f,14806,14792,mercaptopurine,103,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,mesalamine,f,C0127615,f,na,null,null,f,14818,14808,mesalamine,52582,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Omega-3 Fatty Acids,f,C0015689,f,na,null,null,f,14831,14824,omega 3,226365003,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Guaiac,f,C0018302,f,na,null,null,f,15561,15555,guaiac,1373150,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Rectal Dosage Form,f,C1272938,f,na,null,null,f,16283,16277,rectal,385289005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lactic acid,f,C0064582,f,na,null,null,f,17900,17889,lactic acid,398659005,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Duration,f,C2926735,f,na,null,null,f,18168,18160,duration,1001007,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucose,f,C0017725,f,na,null,null,f,18337,18330,glucose,4850,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucose,f,C0017725,f,na,null,null,f,18370,18363,glucose,111138002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Metformin,f,C0025598,f,na,null,null,f,18506,18497,metformin,6809,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insulin,f,C0021641,f,na,null,null,f,18531,18524,insulin,412222002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucagon-Like Peptide 1,f,C0061355,f,na,null,null,f,18677,18653,glucagon-like peptide -1,43004008,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Gastric Inhibitory Polypeptide,f,C0017132,f,na,null,null,f,18716,18684,gastric  inhibitory  polypeptide,37756007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insulin,f,C0021641,f,na,null,null,f,18776,18769,insulin,412222002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucagon,f,C0017687,f,na,null,null,f,18807,18799,glucagon,4832,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Metformin,f,C0025598,f,na,null,null,f,18832,18823,Metformin,6809,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Biguanides,f,C0005382,f,na,null,null,f,18850,18841,biguanide,373306007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucose,f,C0017725,f,na,null,null,f,18883,18876,glucose,4850,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Insulin,f,C0021641,f,na,null,null,f,19027,19020,insulin,67866001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Glucose,f,C0017725,f,na,null,null,f,19050,19043,glucose,4850,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lisinopril,f,C0065374,f,na,null,null,f,19152,19142,lisinopril,108575001,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,"Endoglin, human",f,C0082420,f,na,null,null,f,19343,19340,end,103160002,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Lisinopril,t,C0065374,f,na,null,null,f,19453,19443,lisinopril,386873009,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Nicotine,f,C0028040,f,na,null,null,f,19483,19475,Nicotine,68540007,SNOMEDCT_US,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Pack,f,C1999262,f,na,null,null,f,19535,19531,pack,746839,RXNORM,na
abdominal-pain-unc-part1,abdominal-pain-unc-part1.txt,texts/,Toxin,f,C0040549,f,na,null,null,f,19587,19581,toxins,80917008,SNOMEDCT_US,na
